temperature,deformation
38.60325503065667,0.039065371414051045
40.58854053958881,0.04063372333249905
35.51282015894202,0.03582964020765896
25.598949647963316,0.025713582725087166
29.079161461218195,0.02864212635749973
35.43483985207237,0.03518585040559367
42.60163763185478,0.04269682063226505
27.338789384216195,0.02716924907567135
41.289364423298956,0.0410729568103364
42.083291215790936,0.04278731773087911
34.945957242372,0.034200982385932784
43.28065281453797,0.043374051751146066
30.91318532193047,0.030732167266442668
38.22508857621093,0.03840489592720805
42.84900619039135,0.042891312137475414
35.903874431310946,0.03471718342473195
17.686686528441843,0.017721801176248105
30.805545938147244,0.03186097365161851
39.05206551451798,0.03851284327376815
39.52736200301895,0.03953778615153152
32.94299312175566,0.03280889494582177
34.32362281475807,0.03410072118844783
39.43818919588568,0.039386285821091785
40.455289468230646,0.04034246391103054
44.08246918719145,0.043638486027282986
30.911532607903972,0.03080531468330755
28.881537460330875,0.029101391278439605
36.45110322111837,0.03668056420376451
43.59082301627578,0.04315979653369043
40.95151977909577,0.04001478210384003
29.112571117625254,0.029536373553960157
30.640676087544406,0.03163147652390975
37.99919940540155,0.03850130528186949
29.61059125750542,0.02980448023218913
34.03578815173127,0.03429825636612177
31.533007095513597,0.031425063190449624
28.85131636596626,0.02852052961152433
31.376559619737975,0.031548650153207895
33.7222405330558,0.034015071108415944
36.507700817243176,0.0363717404697082
26.769173031962186,0.027593204327420184
37.327241238065014,0.03737190355951641
32.012282250941595,0.032412131015632124
32.00086584183121,0.03278494041201779
41.626015817162546,0.04196557501294644
32.17324595485473,0.03221476278451917
38.963139794537504,0.03892474179679641
36.704851608540444,0.03686199178808367
28.010785532747715,0.027784330411758405
45.08519346194787,0.04407846561365002
36.12013333100133,0.036477783165055865
39.629168312367355,0.03974524863472875
31.419812214306507,0.030555188644161436
34.77722448367333,0.035571460168579906
38.15229384092071,0.03756107031723678
44.03709227883458,0.04374842122576359
34.261835360194056,0.03416045058002649
30.64798299532312,0.030433491937892427
36.3068542376096,0.03591657118122317
42.05662376513891,0.04285506403933839
27.95386748916399,0.027438856419193875
30.27554900485048,0.030095613785256284
23.400137864818525,0.023424625273052425
24.406258109934512,0.024542170424315665
40.48767177880165,0.04124403516716578
36.43950194317227,0.03732763518826535
33.46993128215006,0.033209237055666696
